,Unnamed: 0,Unnamed: 0.1,SHIPMENT ID,CUSTOMER,DISTANCE,CASES,WEIGHT,VOLUME,SOURCE LOCATION ID,ORIGIN NAME,ORIGIN CITY,ORIGIN STATE,ORIGIN ZIP,DEST LOCATION ID,CONSIGNEE NAME,DEST CITY,DEST STATE,DEST ZIP,ACTUAL CARRIER,ACTUAL MODE,ACTUAL EQUIP,LINEHAUL COSTS,FUEL COSTS,ACC. COSTS,TOTAL ACTUAL COST,PU_APPT,DL_APPT,PU_ARRIVAL (X3),PU_DEPARTED (AF),DL_ARRIVAL (X1),DL_DEPARTED (D1),Insert Date
3842240,277049,277049,MTNORAM.B22035M01674,-5306179411193977156,707.1,396,65.7,2.82,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,-4559181025450493949,4273394593547725499,WHITESTOWN,IN,46075,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,65.7,0.0,0.0,65.7,2/8/2022 0:02,2/9/2022 13:02,2/7/2022 19:32,NO EVENT,NO EVENT,NO EVENT,08:09.0
75049,75049,75049,EXEL.B22178E03601,2941159810065373912,1895.6,22,1.59,0.12,26570635397185807,7582157168243131518,Memphis,TN,38134,3783650611522498525,-2203228121160787642,SANTA BARBARA,CA,93110,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,6/27/2022 21:06,7/6/2022 2:07,6/27/2022 16:04,6/27/2022 18:39,NO EVENT,7/5/2022 19:48,33:46.0
2179471,114578,114578,EXEL.B22159E04736,2941159810065373912,1431.7,34,2.45,0.19,26570635397185807,7582157168243131518,Memphis,TN,38134,-8918585412655287355,-6096039061089533526,GILBERT,AZ,85234,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.18,0.0,0.0,4.18,6/9/2022 18:06,6/16/2022 4:06,6/9/2022 13:02,6/9/2022 19:25,NO EVENT,6/15/2022 21:02,50:25.0
1426162,331516,331516,EXEL.B22005E02151,562003601178532658,751.9,1,5.7,1008.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-2482241221376341555,-708990532647526518,SAN ANTONIO,TX,78244-1135,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,1/6/2022 23:01,1/10/2022 21:01,NO EVENT,NO EVENT,NO EVENT,NO EVENT,48:28.0
4597649,448113,448113,MTNORAM.B22118M04214,7485008617214758133,1187.2,2,4.4,0.21,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-1699849361769099711,-4585707426177949187,PALMETTO BAY,FL,33157,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,4.4,0.0,0.0,4.4,4/29/2022 16:04,5/3/2022 18:05,4/29/2022 12:13,5/2/2022 21:54,NO EVENT,5/3/2022 14:14,59:58.0
547953,547953,547953,EXEL.B22213E01508,978799939867630084,698.2,92,6531.0,885.0,-7401904533021907267,2542226114085346147,PORT COQUITLAM,BC,V3C 1S2,8406901326285964330,7675561311791673176,EDMONTON,AB,T5V 0A6,4653163374797542751,CORP.LTL,CORP.53DV,1107.66,374.39,0.0,1482.05,8/5/2022 20:08,8/18/2022 21:08,8/5/2022 13:08,8/5/2022 13:08,8/18/2022 15:26,8/18/2022 15:26,50:49.0
1291536,196890,196890,EXEL.B21356E03492,562003601178532658,426.07,4,9.04,1109.24,-7742943317505317602,3068304265030904147,PICO RIVERA,CA,90660,-7180239426281254682,8133199286931132730,BERKELEY,CA,94720-8099,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,12/24/2021 1:12,12/27/2021 23:12,NO EVENT,NO EVENT,NO EVENT,NO EVENT,37:19.0
2738919,37263,37263,MTNORAM.B22259M01650,5194020264032378374,983.5,1,92.82,11.55,-8549752592033726330,-8672726878998638797,MOORESVILLE,IN,46158,-3117165094827550992,-9176190113261652776,CONROE,TX,77303,-5431909444047277013,MTNORAM.PARCEL,MTNORAM.53DV,92.82,0.0,0.0,92.82,9/20/2022 18:09,9/22/2022 13:09,9/20/2022 14:39,NO EVENT,NO EVENT,NO EVENT,46:54.0
3881104,315913,315913,MTNORAM.B22045M01466,7485008617214758133,649.3,8,3.68,0.34,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,8142450437125485846,-921043273707551315,ORLANDO,FL,32835-6196,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,3.68,0.0,0.0,3.68,2/14/2022 22:02,2/15/2022 19:02,2/14/2022 17:59,2/15/2022 4:14,NO EVENT,2/15/2022 14:55,04:41.0
3406061,704405,704405,MTNORAM.B22231M03176,7485008617214758133,1131.1,2,0.34,0.01,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-4765396005870585521,9080760555728372156,OMAHA,NE,68124,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.34,0.0,0.0,0.34,8/22/2022 16:08,8/23/2022 19:08,8/22/2022 12:45,8/22/2022 17:30,NO EVENT,8/23/2022 14:50,33:21.0
2588938,524045,524045,EXEL.B22122E03446,562003601178532658,966.6,1,0.19,1.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,7787729940507934656,-5620384661290245720,TONAWANDA,NY,14150,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,5/3/2022 22:05,5/6/2022 19:05,NO EVENT,NO EVENT,NO EVENT,NO EVENT,29:51.0
4649984,500448,500448,MTNORAM.B22117M00981,7485008617214758133,575.5,2,2.21,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-4702943837932294800,-2204280603583004512,WABASH,IN,46992,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.21,0.0,0.0,2.21,4/27/2022 17:04,4/28/2022 19:04,4/27/2022 13:56,4/27/2022 22:27,NO EVENT,4/28/2022 15:48,12:18.0
3062210,360554,360554,MTNORAM.B22195M02099,-5306179411193977156,76.0,672,52.5,4.58,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,1381374960164200933,4273394593547725499,BETHLEHEM,PA,18017,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,52.5,0.0,0.0,52.5,7/15/2022 9:07,7/18/2022 21:07,7/15/2022 5:27,7/15/2022 20:23,NO EVENT,7/18/2022 17:57,09:50.0
3052456,350800,350800,MTNORAM.B22194M03414,7485008617214758133,277.5,2,1.67,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,42802534756091901,-2703939657838921874,ROCHESTER,NY,14618,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.67,0.0,0.0,1.67,7/14/2022 18:07,7/15/2022 17:07,7/14/2022 14:06,7/14/2022 18:45,NO EVENT,7/15/2022 13:53,42:41.0
1891457,380482,380482,EXEL.B21299E06173,562003601178532658,793.69,3,19.9,2665.77,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,465898284456384339,-999478487513684901,NEW CASTLE,PA,16101-3316,-4290289884386242506,CORP.PARCEL,CORP.53DV,6.55,0.0,0.0,6.55,10/27/2021 22:10,10/29/2021 19:10,NO EVENT,NO EVENT,NO EVENT,NO EVENT,57:19.0
3709027,143836,143836,MTNORAM.B22031M00836,-5306179411193977156,845.7,1,1.15,0.08,-7297574707520177944,3940401866508407889,CRANBURY,NJ,8512,4717208010743916211,-3116074401827617230,LA VERGNE,TN,37086,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.15,0.0,0.0,1.15,1/31/2022 23:01,2/1/2022 14:02,1/31/2022 18:40,NO EVENT,NO EVENT,NO EVENT,10:54.0
146156,146156,146156,EXEL.B22229E05764,2941159810065373912,2112.9,16,52.82,1.09,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-4563329727055059102,-616100678405591955,WILSONVILLE,OR,97070,-5431909444047277013,CORP.PARCEL,CORP.53DV,17.79,0.0,0.0,17.79,8/18/2022 17:08,8/23/2022 23:08,8/18/2022 12:02,8/18/2022 20:29,NO EVENT,8/23/2022 16:50,15:01.0
4572084,422548,422548,MTNORAM.B22158M00186,7485008617214758133,923.3,2,4.98,0.23,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-1091247092971859049,7895396885338029692,DEMOPOLIS,AL,36732,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,4.98,0.0,0.0,4.98,6/7/2022 21:06,6/9/2022 23:06,6/7/2022 17:44,6/7/2022 23:05,NO EVENT,6/9/2022 18:04,30:28.0
3384394,682738,682738,MTNORAM.B22229M05240,7485008617214758133,1064.8,4,1.12,0.05,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,7299939401484928577,-2948771370618827611,SEMINOLE,FL,33777,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.12,0.0,0.0,1.12,8/18/2022 21:08,8/19/2022 18:08,8/18/2022 17:23,8/18/2022 18:32,NO EVENT,8/19/2022 14:20,45:52.0
4657731,508195,508195,MTNORAM.B22140M01510,7485008617214758133,1126.3,2,1.67,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,2859947891690645119,1116699995265930678,BOCA RATON,FL,33428,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.67,0.0,0.0,1.67,5/23/2022 21:05,5/25/2022 19:05,5/23/2022 17:32,5/23/2022 22:39,NO EVENT,5/25/2022 15:00,14:11.0
2926367,224711,224711,MTNORAM.B22187M00236,7485008617214758133,2404.2,1,0.28,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,9113339194567176067,2252013331390004784,GRASS VALLEY,CA,95945,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.28,0.0,0.0,0.28,7/6/2022 21:07,7/7/2022 23:07,7/6/2022 17:17,7/6/2022 23:39,NO EVENT,7/7/2022 16:44,04:44.0
2284212,219319,219319,EXEL.B22095E04384,2941159810065373912,1870.2,0,2.82,0.07,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-7112308848038823817,-228759088857309597,BRIDGEPORT,WA,98813,1896630384904438820,CORP.PARCEL,CORP.53DV,1.0,0.0,0.0,1.0,4/6/2022 10:04,4/8/2022 3:04,4/6/2022 5:31,NO EVENT,NO EVENT,4/7/2022 20:19,54:14.0
1578274,67299,67299,EXEL.B21264E07975,2941159810065373912,2000.8,21,1.06,0.09,26570635397185807,7582157168243131518,Memphis,TN,38134,227508578275764069,-3961528672938734484,SAN LUIS OBISPO,CA,93401.0,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,9/23/2021 15:09,9/30/2021 2:09,9/23/2021 10:34,9/23/2021 19:04,NO EVENT,9/29/2021 19:38,46:50.0
3790159,224968,224968,MTNORAM.B22054M01443,7485008617214758133,689.3,1,0.17,0.02,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-3553334729647224741,6762303071425188976,CLEARWATER,FL,33761,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.17,0.0,0.0,0.17,2/23/2022 22:02,2/24/2022 20:02,2/23/2022 17:35,2/24/2022 0:25,NO EVENT,2/24/2022 15:33,08:10.0
3633740,68549,68549,MTNORAM.B22066M00420,7485008617214758133,456.7,1,1.44,0.14,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.44,0.0,0.0,1.44,3/10/2022 2:03,3/10/2022 21:03,3/9/2022 21:37,3/10/2022 0:51,NO EVENT,3/10/2022 16:45,44:21.0
2914540,212884,212884,MTNORAM.B22227M01233,7485008617214758133,944.5,1,0.09,0.02,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,725292604280154509,4136159660798313350,SPRING,TX,77380-3477,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.09,0.0,0.0,0.09,8/15/2022 21:08,8/16/2022 20:08,8/15/2022 17:32,8/16/2022 1:04,NO EVENT,8/16/2022 15:05,07:57.0
3859632,294441,294441,MTNORAM.B22077M03586,7485008617214758133,456.7,2,70.74,3.34,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,70.74,0.0,0.0,70.74,3/22/2022 22:03,3/23/2022 19:03,3/22/2022 18:50,3/22/2022 23:06,NO EVENT,3/23/2022 15:33,21:26.0
2324825,259932,259932,EXEL.B22096E08372,-697198312127870698,26.1,1,89.0,36.0,751482571244431175,-8386213552496995581,CITY OF INDUSTRY,CA,91748,-8842643055068622738,428516258629394479,RANCHO CUCAMONGA,CA,91730,-9144606003389011363,CORP.TL,CORP.53DV,23.18,0.0,0.0,23.18,4/11/2022 7:04,4/5/2022 0:00,NO EVENT,4/11/2022 0:00,4/11/2022 16:32,4/5/2022 8:17,10:48.0
4265904,116368,116368,MTNORAM.B22091M04565,7485008617214758133,552.6,2,2.23,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8317837004207253683,-1803275341092492773,AUGUSTA,ME,4330,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.23,0.0,0.0,2.23,4/5/2022 3:04,4/5/2022 20:04,4/4/2022 23:01,4/4/2022 21:26,NO EVENT,4/5/2022 16:55,45:03.0
564411,564411,564411,EXEL.B22186E03614,-697198312127870698,11.3,99,10322.0,1867.58,5602868032507655360,-5832647574538583969,AURORA,CO,80011,6102788585938937203,6119947127626878048,DENVER,CO,80216,-4554843221218222556,CORP.TL,CORP.53DV,394.0,7.12,0.0,401.12,7/6/2022 20:00,7/7/2022 20:00,7/6/2022 4:44,7/6/2022 6:45,7/6/2022 7:00,7/6/2022 7:30,55:11.0
2478605,413712,413712,EXEL.B22101E02453,562003601178532658,995.56,4,0.67,3.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,5704532712117616419,-4025633706507543122,CORAL SPRINGS,FL,33065,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,4/12/2022 22:04,4/14/2022 19:04,NO EVENT,NO EVENT,NO EVENT,NO EVENT,38:44.0
2853161,151505,151505,MTNORAM.B22258M02863,7485008617214758133,667.4,1,0.27,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,6925619765247948976,-7382902754855720448,ODESSA,FL,33556,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.27,0.0,0.0,0.27,9/15/2022 21:09,9/16/2022 17:09,9/15/2022 17:26,9/15/2022 19:22,NO EVENT,9/16/2022 13:29,39:10.0
4334435,184899,184899,MTNORAM.B22146M05147,7485008617214758133,1118.2,2,1.66,0.07,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,5570755267886714205,497812095479444981,GULFPORT,MS,39503,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,5/31/2022 17:05,6/1/2022 20:06,5/31/2022 13:29,5/31/2022 21:31,NO EVENT,6/1/2022 15:27,04:41.0
3728165,162974,162974,MTNORAM.B22073M04882,7485008617214758133,456.7,3,4.14,0.2,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-8401175243837537926,1686414698125597706,LEBANON,OH,45036,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,4.14,0.0,0.0,4.14,3/17/2022 18:03,3/18/2022 17:03,3/17/2022 14:11,3/17/2022 23:02,NO EVENT,3/18/2022 13:55,57:32.0
3618099,52908,52908,MTNORAM.B22083M00580,5194020264032378374,250.1,7,569.74,45.58,-8549752592033726330,-8672726878998638797,MOORESVILLE,IN,46158,561084804492176315,-5528990271163159478,SAINT PETERS,MO,63376,-2388902566401410582,MTNORAM.LTL,MTNORAM.53DV,99.81,0.0,0.0,99.81,3/28/2022 18:03,4/6/2022 13:04,3/28/2022 14:36,3/28/2022 15:16,4/6/2022 7:38,4/6/2022 8:00,26:09.0
1441447,346801,346801,EXEL.B22011E05160,562003601178532658,487.34,2,0.38,0.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-7842714115588908236,3267176934700284135,WEST LAFAYETTE,IN,47907-2067,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,1/12/2022 23:01,1/14/2022 20:01,NO EVENT,NO EVENT,NO EVENT,NO EVENT,48:12.0
3839604,274413,274413,MTNORAM.B22080M00565,7485008617214758133,676.1,1,0.27,0.03,-8042456250106848909,-1774819625051906144,KNOXVILLE,TN,37921,-8006154970631104428,-7057592838249491226,BRANDON,FL,33511-4885,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.27,0.0,0.0,0.27,3/21/2022 21:03,3/22/2022 18:03,3/21/2022 17:49,3/22/2022 3:36,NO EVENT,3/22/2022 14:15,34:37.0
918584,287359,287359,EXEL.B22038E00134,-697198312127870698,16.0,1,123.0,38.25,-9159301842292811492,4381447682856080073,ASHLAND,VA,23005,2161231070458240135,-7973696876828163015,RICHMOND,VA,23230-1820,-8153834403937413477,CORP.LTL,CORP.53DV,114.0,3.99,0.0,117.99,2/11/2022 1:02,2/12/2022 18:02,NO EVENT,NO EVENT,2/12/2022 13:13,2/12/2022 13:22,14:13.0
244807,244807,244807,EXEL.B22235E02183,5233586626808759321,226.2,2,320.0,0.0,-5938799690879343421,3056505132328528041,LONGVIEW,TX,75602,-2835267183267290499,-8556515107663393723,MISSOURI CITY,TX,77489,1650620239407712743,CORP.LTL,CORP.53DV,58.7,0.0,0.0,58.7,8/27/2022 20:08,8/29/2022 6:08,NO EVENT,NO EVENT,NO EVENT,NO EVENT,59:04.0
1708587,197612,197612,EXEL.B21272E02930,2941159810065373912,604.6,3,28.16,0.72,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-1612666917606969843,-1865972011370091128,OLIVE BRANCH,MS,38654,-5431909444047277013,CORP.PARCEL,CORP.53DV,6.71,0.0,0.0,6.71,9/30/2021 21:09,10/4/2021 21:10,9/30/2021 16:32,10/1/2021 3:00,NO EVENT,10/4/2021 16:30,43:41.0
4337787,188251,188251,MTNORAM.B22136M04714,7485008617214758133,1168.3,4,1.66,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,3759804870550438169,2353565243709999358,FAYETTEVILLE,AR,72703,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,5/17/2022 22:05,5/18/2022 20:05,5/17/2022 18:11,5/17/2022 21:09,NO EVENT,5/18/2022 15:07,05:08.0
2477822,412929,412929,EXEL.B22153E06733,562003601178532658,902.12,20,20.0,160.0,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,3717791092085610697,-7000151783965424729,GAITHERSBURG,MD,20877,-4290289884386242506,CORP.PARCEL,CORP.53DV,6.55,0.0,0.0,6.55,6/4/2022 22:06,6/7/2022 19:06,NO EVENT,NO EVENT,NO EVENT,NO EVENT,08:23.0
610709,610709,610709,EXEL.B22243E07332,-697198312127870698,536.0,3,168.0,81.0,7228829268508619370,4101106455703993942,DENVER,CO,80239,-8235018081268498071,-3720298719847560962,SALT LAKE CITY,UT,84119,-9144606003389011363,CORP.TL,CORP.53DV,69.54,0.0,0.0,69.54,8/31/2022 22:08,8/25/2022 0:00,NO EVENT,NO EVENT,NO EVENT,NO EVENT,15:54.0
2584719,519826,519826,EXEL.B22103E01172,562003601178532658,959.76,1,1.69,499.69,-7414928951098249859,6249500791195756829,HORN LAKE,MS,38637,-6163192115243125895,9039408977974236415,BUFFALO,NY,14203-1101,-4290289884386242506,CORP.PARCEL,CORP.53DV,5.72,0.0,0.0,5.72,4/14/2022 22:04,4/19/2022 19:04,NO EVENT,NO EVENT,NO EVENT,NO EVENT,38:41.0
1617116,106141,106141,EXEL.B21314E05547,2941159810065373912,736.8,5,0.19,0.03,26570635397185807,7582157168243131518,Memphis,TN,38134,-3342236095842680285,-8193071210049340680,FAYETTEVILLE,NC,28304,-5431909444047277013,CORP.PARCEL,CORP.53DV,4.12,0.0,0.0,4.12,12/3/2021 17:12,12/7/2021 22:12,12/3/2021 11:05,12/3/2021 19:50,NO EVENT,12/7/2021 17:42,28:48.0
2471050,406157,406157,EXEL.B22089E02350,-697198312127870698,246.8,40,2872.0,241.29,-7935280326846055370,-4154799330828417226,ROCK HILL,SC,29730,-4355588023562874851,-4237684415577620872,LOUISVILLE,TN,37777-5505,2839028930768726471,CORP.LTL,CORP.53DV,496.4,132.04,0.0,628.44,3/31/2022 20:00,4/5/2022 20:00,3/31/2022 12:15,3/31/2022 13:50,4/1/2022 10:35,4/1/2022 10:48,09:30.0
4363911,214375,214375,MTNORAM.B22165M02974,7485008617214758133,122.1,1,1.63,0.16,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-6882805493569054031,5107522829528728168,STERLING,VA,20164,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.63,0.0,0.0,1.63,6/14/2022 22:06,6/15/2022 17:06,6/14/2022 18:13,6/14/2022 23:10,NO EVENT,6/15/2022 13:50,39:05.0
1993055,482080,482080,EXEL.B21314E00972,7150976379295174430,2025.0,1,0.12,0.0,-6585846919772518509,-3235392538066127428,MECHANICSBURG,PA,17050,-4381070132814065898,317149634955452969,SALT LAKE CITY,UT,84104,1896630384904438820,CORP.PARCEL,CORP.53DV,5.39,0.96,0.0,6.35,11/11/2021 13:11,11/12/2021 16:11,11/11/2021 8:39,NO EVENT,NO EVENT,NO EVENT,27:33.0
230697,230697,230697,EXEL.B22179E00211,-697198312127870698,20.0,2,319.0,65.93,-7832463817953948157,1845578460949362367,NASHVILLE,TN,37211,-3752543841609973416,4051291646967369594,MT JULIET,TN,37122-3330,-8366995904870702193,CORP.LTL,CORP.53DV,92.0,0.0,0.0,92.0,7/1/2022 19:07,7/2/2022 18:07,NO EVENT,NO EVENT,7/2/2022 12:50,7/2/2022 13:00,16:57.0
1700843,189868,189868,EXEL.B21292E08583,2941159810065373912,805.4,2,1.3,0.11,-6304456864783580834,-939722273477065836,Pleasant Prairie,WI,53158,-2790374957362262484,6590183964020773831,WILMINGTON,DE,19805,-4290289884386242506,CORP.PARCEL,CORP.53DV,4.07,0.0,0.0,4.07,10/21/2021 21:10,10/25/2021 18:10,10/21/2021 16:03,10/21/2021 0:00,NO EVENT,10/25/2021 14:36,18:17.0
2919417,217761,217761,MTNORAM.B22174M04905,7485008617214758133,521.1,3,1.66,0.08,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,5706422450892487058,-825824673070741505,CLINTON TOWNSHIP,MI,48038,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,6/27/2022 22:06,6/28/2022 18:06,6/27/2022 18:38,6/27/2022 22:22,NO EVENT,6/28/2022 14:23,02:16.0
4527821,378285,378285,MTNORAM.B22154M03941,7485008617214758133,1124.6,3,2.76,0.12,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-2611666333609756400,7299906649377439894,MORRILTON,AR,72110,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.76,0.0,0.0,2.76,6/7/2022 0:06,6/7/2022 21:06,6/6/2022 20:03,6/6/2022 22:00,NO EVENT,6/7/2022 16:15,45:08.0
390294,390294,390294,EXEL.B22195E04401,5233586626808759321,266.2,984,24.0,1.17,-7997155254794826658,714662294700765274,DALLAS,TX,75261,-2835267183267290499,-8556515107663393723,MISSOURI CITY,TX,77489,-4290289884386242506,CORP.TL,CORP.53DV,10001.0,0.0,0.0,10001.0,7/20/2022 1:07,7/20/2022 6:07,NO EVENT,NO EVENT,NO EVENT,NO EVENT,11:54.0
4706657,557121,557121,MTNORAM.B22101M00508,7485008617214758133,1103.6,2,1.66,0.09,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,65195183187819063,3924782370070076423,BENTON,AR,72019,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,1.66,0.0,0.0,1.66,4/11/2022 22:04,4/13/2022 20:04,4/11/2022 18:51,4/12/2022 0:38,NO EVENT,4/13/2022 15:04,42:19.0
3844864,279673,279673,MTNORAM.B22068M05885,-3997495352595819392,0.0,1,1.0,1.0,-6480250464539192405,323728410525280317,SMYRNA,TN,37167,-6480250464539192405,323728410525280317,SMYRNA,TN,37167,-429674910911029843,MTNORAM.TL,MTNORAM.53DV,200.0,6.0,0.0,206.0,12/22/2021 14:12,12/22/2021 15:12,NO EVENT,NO EVENT,NO EVENT,NO EVENT,03:28.0
3612969,47778,47778,MTNORAM.B22038M02976,-2573927653953271278,706.0,0,34923.95,1788.5,6839178971211890802,3385764613125424094,VONORE,TN,37885,-802848888792997001,8287699206132214870,FORT PIERCE,FL,34981,4775771877738855709,MTNORAM.TL,MTNORAM.53DV,2561.0,374.18,300.25,3235.43,2/10/2022 15:00,2/12/2022 23:59,2/10/2022 17:51,2/10/2022 22:13,2/12/2022 11:58,2/12/2022 13:00,52:16.0
1573149,62174,62174,EXEL.B21320E06430,2941159810065373912,479.6,7,1.75,0.0,26570635397185807,7582157168243131518,Memphis,TN,38134,-3775573376097915011,4004462063592744367,JOHNSON CITY,TN,37604.0,1896630384904438820,CORP.PARCEL,CORP.53DV,7.44,0.0,0.0,7.44,11/18/2021 0:11,11/18/2021 21:11,11/17/2021 18:33,11/17/2021 23:53,NO EVENT,11/18/2021 16:47,21:21.0
4114751,105947,105947,MTNORAM.B21312M02915,-8262326848732291361,108.2,0,1.5,0.25,8708295653149570754,3768903977552541157,CHIPPEWA FALLS,WI,54729,8909737649251515451,9114210157201453349,ROCHESTER,MN,55904,-5185180896017321663,MTNORAM.TL,MTNORAM.53DV,251.02,0.0,0.0,251.02,11/12/2021 6:11,11/13/2021 14:11,NO EVENT,NO EVENT,NO EVENT,NO EVENT,33:55.0
2050142,539167,539167,EXEL.B21265E01451,-697198312127870698,23.0,1,89.0,38.25,-8842643055068622738,428516258629394479,RANCHO CUCAMONGA,CA,91730,1633773338151249217,-7465549003228501051,CITY OF INDUSTRY,CA,91748,-9144606003389011363,CORP.LTL,CORP.53DV,23.18,0.0,0.0,23.18,10/11/2021 17:10,10/11/2021 18:10,NO EVENT,NO EVENT,NO EVENT,NO EVENT,04:38.0
3514941,813285,813285,MTNORAM.B22242M06562,7485008617214758133,2556.9,8,2.2,0.1,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,7922826431861301183,-7595532987567841451,VICTORVILLE,CA,92395,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,2.2,0.0,0.0,2.2,8/31/2022 17:08,9/3/2022 0:09,8/31/2022 13:44,8/31/2022 18:52,NO EVENT,9/2/2022 17:13,06:26.0
577489,577489,577489,EXEL.B22192E01313,978799939867630084,14.6,224,9200.0,1103.0,-4969460546851811812,-4912836800436097385,BRAMPTON,ON,L6S 6G6,9205754846926401030,1684392951797760531,MISSISSAUGA,ON,L5N 8E9,979174748842602474,CORP.LTL,CORP.53DV,307.47,253.05,187.0,747.52,7/18/2022 4:07,7/22/2022 16:07,NO EVENT,NO EVENT,7/22/2022 10:00,7/22/2022 12:31,03:18.0
4804848,655312,655312,MTNORAM.B22123M05510,7485008617214758133,859.2,1,0.16,0.01,-8932952547986512276,-1774819625051906144,MANCHESTER,PA,17345,-1770400040566994942,1936152543061503083,CPE GIRARDEAU,MO,63703,2674631463645570409,MTNORAM.PARCEL,MTNORAM.53DV,0.16,0.0,0.0,0.16,5/4/2022 17:05,5/6/2022 20:05,5/4/2022 13:26,5/4/2022 23:08,NO EVENT,5/6/2022 15:51,47:10.0
